main_food_group	company_name	product_name	brand_name	product_weight
Fats and Oils	Sime Darby Edible Products Limited	Sunbeam Brand Sunflower Oil	Sunbeam Brand	2L
Fats and Oils	Sime Darby Edible Products Limited	Sunbeam Brand Sunflower Oil	Sunbeam Brand	500ml
Fats and Oils	Oh Guan Hing Sesame Oil Factory Pte Ltd	Sunlight Black Sesame Oil 100% Pure	Sunlight	17kg
Fats and Oils	Oh Guan Hing Sesame Oil Factory Pte Ltd	Sunlight Black Sesame Oil 100% Pure	Sunlight	2L
Fats and Oils	Oh Guan Hing Sesame Oil Factory Pte Ltd	Sunlight Black Sesame Oil 100% Pure	Sunlight	300g
Fats and Oils	Oh Guan Hing Sesame Oil Factory Pte Ltd	Sunlight Black Sesame Oil 100% Pure	Sunlight	3kg
Fats and Oils	Oh Guan Hing Sesame Oil Factory Pte Ltd	Sunlight Black Sesame Oil 100% Pure	Sunlight	600g
Fats and Oils	Oh Guan Hing Sesame Oil Factory Pte Ltd	Sunlight Fragrant Sesame Oil 100% Pure	Sunlight	150ml
Fats and Oils	Oh Guan Hing Sesame Oil Factory Pte Ltd	Sunlight Fragrant Sesame Oil 100% Pure	Sunlight	300g
Fats and Oils	Oh Guan Hing Sesame Oil Factory Pte Ltd	Sunlight Fragrant Sesame Oil 100% Pure	Sunlight	3kg
Fats and Oils	Oh Guan Hing Sesame Oil Factory Pte Ltd	Sunlight Fragrant Sesame Oil 100% Pure	Sunlight	600g
Fats and Oils	Oh Guan Hing Sesame Oil Factory Pte Ltd	Sunlight Fragrant Sesame Oil 100% Pure	Sunlight	700g
Fats and Oils	Taho Enterprise Pte Ltd	Taho Garlic Sesame Spread	Taho	200g
Fats and Oils	Taho Enterprise Pte Ltd	Taho Garlic Spread	Taho	200g
Fats and Oils	GP Global Pacific Pte Ltd	Twin Cooks SoyBean Cooking Oil	Twin Cooks	1.9000L
Fats and Oils	GP Global Pacific Pte Ltd	Twin Cooks SunFlower Cooking Oil	Twin Cooks	1.9000L
Fats and Oils	Shinrai Group Pte Ltd	UMAI UMAI Premium Tempura Frying Oil	Umai Umai	1 L
Fats and Oils	Woh Hup Food Industries Pte.Ltd	Woh Hup Pure Sesame Oil	Woh Hup	150ml
Fats and Oils	M Max Marketing	Wonders Reduced Fat Mayo	Wonders	3L/2.79kg
Fats and Oils	Oh Aik Guan Food Industrial Pte Ltd	Yu Pin King 100% Pure Black Sesame Oil	Yu Pin King	210ml
Fats and Oils	Oh Aik Guan Food Industrial Pte Ltd	Yu Pin King 100% Pure Black Sesame Oil	Yu Pin King	750ml
Fats and Oils	Oh Aik Guan Food Industrial Pte Ltd	Yu Pin King 100% Pure White Sesame Oil	Yu Pin King	210ml
Fats and Oils	Oh Aik Guan Food Industrial Pte Ltd	Yu Pin King 100% Pure White Sesame Oil	Yu Pin King	750ml
Fruit and Vegetables	Clouet Trading Pte Ltd	Alce Nero Blueberry Jam	Alce Nero	270g
Fruit and Vegetables	Clouet Trading Pte Ltd	Alce Nero Organic Apricot Jam	Alce Nero	270g
Fruit and Vegetables	Clouet Trading Pte Ltd	Alce Nero Organic Cherry Jam	Alce Nero	270g
Fruit and Vegetables	Clouet Trading Pte Ltd	Alce Nero Organic Mix Berries Jam	Alce Nero	270g
Fruit and Vegetables	Clouet Trading Pte Ltd	Alce Nero Organic Peach Jam	Alce Nero	270g
Fruit and Vegetables	Clouet Trading Pte Ltd	Alce Nero Organic Plum Jam	Alce Nero	270g
Fruit and Vegetables	Clouet Trading Pte Ltd	Alce Nero Organic Strawberry Jam	Alce Nero	270g
Fruit and Vegetables	Areva Group Pte Ltd	ArevA 100% Pure Apple Juice	Areva	12 x 850g
Fruit and Vegetables	Areva Group Pte Ltd	ArevA 100% Pure Pomegranate Juice	Areva	12 x 850g
Fruit and Vegetables	Clouet Trading Pte Ltd	Ayam Brand Sweet Corn Cream Style	Ayam Brand	425g
Fruit and Vegetables	Clouet Trading Pte Ltd	Ayam Brand Whole Kernel Corn	Ayam Brand	425g
Fruit and Vegetables	Siam Coconut Pte. Ltd.	Cocoloco Hi! I Am Coconut Water	Cocoloco	330ml
Fruit and Vegetables	Provenance Distributions Pte Ltd	CoCoWater (Pure)	Cocowater	330ml
Fruit and Vegetables	Hong Kong View Enterprise Ltd Taiwan Branch	Comat Organic Apple Juice	Comat	295ml
Fruit and Vegetables	Hong Kong View Enterprise Ltd Taiwan Branch	Comat Organic Orange Juice	Comat	295ml
Fruit and Vegetables	Hong Kong View Enterprise Ltd Taiwan Branch	Comat Organic Red Grape Juice	Comat	295ml
Fruit and Vegetables	Hong Kong View Enterprise Ltd Taiwan Branch	Comat Organic Tomato Juice	Comat	295ml
Fruit and Vegetables	Hong Kong View Enterprise Ltd Taiwan Branch	Comat Organic Vegetable & Fruit Juice	Comat	295ml
Fruit and Vegetables	Phoenix Logistics & Marketing Pte Ltd	Del Monte TRC Sweet Corn Cream Style - R2016	Del Monte	380g
Fruit and Vegetables	Phoenix Logistics & Marketing Pte Ltd	Del Monte TRC Whole Kernel Corn	Del Monte	380g
Fruit and Vegetables	LOVEINDE	Eatobe Banana	Eatobe	16g
Fruit and Vegetables	LOVEINDE	Eatobe Dragonfruit	Eatobe	18g
Fruit and Vegetables	LOVEINDE	Eatobe Guava	Eatobe	16g
Fruit and Vegetables	LOVEINDE	Eatobe Mango	Eatobe	18g
Fruit and Vegetables	LOVEINDE	Eatobe Papaya	Eatobe	18 g
Fruit and Vegetables	LOVEINDE	Eatobe Pineapple	Eatobe	16g
Fruit and Vegetables	EVERGREEN CONSULTANCY & RESOURCES PTE LTD	Evergreen Sweet Corn Kernels	Evergreen	500g
Fruit and Vegetables	EVERGREEN CONSULTANCY & RESOURCES PTE LTD	Evergreen Sweet Corn Kernels	Evergreen	24 * 500g
Fruit and Vegetables	F&N Foods Pte Ltd	F&N Fruit Tree Fresh 100% Apple Juice No Sugar Added	F&N Fruit Tree Fresh	1L
Fruit and Vegetables	F&N Foods Pte Ltd	F&N Fruit Tree Fresh 100% Apple Juice No Sugar Added	F&N Fruit Tree Fresh	250ml
Fruit and Vegetables	F&N Foods Pte Ltd	F&N Fruit Tree Fresh 100% Blueberry Cranberry & Mixed Fruit Juice No Sugar Added	F&N Fruit Tree Fresh	250ml
Fruit and Vegetables	F&N Foods Pte Ltd	F&N Fruit Tree Fresh 100% Blueberry Cranberry & Mixed Fruit Juice No Sugar Added	F&N Fruit Tree Fresh	1L
Fruit and Vegetables	F&N Foods Pte Ltd	F&N Fruit Tree Fresh 100% Carrot Mixed Fruit Juice with Wolfberry No Sugar Added	F&N Fruit Tree Fresh	1L
Fruit and Vegetables	F&N Foods Pte Ltd	F&N Fruit Tree Fresh 100% Carrot Mixed Fruit Juice with Wolfberry No Sugar Added	F&N Fruit Tree Fresh	250ml
Fruit and Vegetables	F&N Foods Pte Ltd	F&N Fruit Tree Fresh 100% Cranberry Pomegranate & Apple Juice No Sugar Added	F&N Fruit Tree Fresh	1L
Fruit and Vegetables	F&N Foods Pte Ltd	F&N Fruit Tree Fresh 100% Cranberry Pomegranate & Apple Juice No Sugar Added	F&N Fruit Tree Fresh	250ml
Fruit and Vegetables	F&N Foods Pte Ltd	F&N Fruit Tree Fresh 100% Fruit & Vegetable Juice with Wheatgrass No Sugar Added	F&N Fruit Tree Fresh	1L
Fruit and Vegetables	F&N Foods Pte Ltd	F&N Fruit Tree Fresh 100% Orange Juice Drink No Sugar Added	F&N Fruit Tree Fresh	1L
Fruit and Vegetables	F&N Foods Pte Ltd	F&N Fruit Tree Fresh 100% Orange Juice Drink No Sugar Added	F&N Fruit Tree Fresh	250ml
Fruit and Vegetables	F&N Foods Pte Ltd	F&N Fruit Tree Fresh 100% Pomegranate Mangosteen & Mixed Fruit Juice No Sugar Added	F&N Fruit Tree Fresh	1L
Fruit and Vegetables	F&N Foods Pte Ltd	F&N Fruit Tree Fresh 100% Red Grape Mixed Juice Drink No Sugar Added	F&N Fruit Tree Fresh	1L
fruit and Vegetables	F&N Foods Pte Ltd	F&N Fruit Tree Fresh Cactus Mixed Juice Drink	F&N Frit Tree Fresh	1L
Fruit and Vegetables	F&N Foods Pte Ltd	F&N Fruit Tree Fresh Cactus Mixed Juice Drink	F&N Frit Tree Fresh	250ml
Fruit and Vegetables	NTUC Fairprice Co-Operative Limited	FairPrice Corn Kernel	Fairprice	1kg
Fruit and Vegetables	NTUC Fairprice Co-Operative Limited	FairPrice Crinkle Cut French Fries	Fairprice	1kg
Fruit and Vegetables	NTUC Fairprice Co-Operative Limited	FairPrice Garden Peas	Fairprice	1kg
Fruit and Vegetables	NTUC Fairprice Co-Operative Limited	FairPrice Garden Peas	Fairprice	400g
Fruit and Vegetables	NTUC Fairprice Co-Operative Limited	FairPrice Mixed Vegetables	Fairprice	1kg
Fruit and Vegetables	NTUC Fairprice Co-Operative Limited	FairPrice Mixed Vegetables	Fairprice	400g
Fruit and Vegetables	NTUC Fairprice Co-Operative Limited	FairPrice Straight Cut French Fries	Fairprice	1Kg
Fruit and Vegetables	Newstart Health Food Pte Ltd	Five Loaves Cranberry	Five Loaves	150g
Fruit and Vegetables	Newstart Health Food Pte Ltd	Five Loaves Dried Apricot	Five Loaves	150g
Fruit and Vegetables	Frezfruta Jam Manufacturing Pte Ltd	Frezfruta Blueberry Jam (No Sugar Added)	Frezfruta	410g
Fruit and Vegetables	Frezfruta Jam Manufacturing Pte Ltd	Frezfruta Blueberry Jam (No Sugar Added)	Frezfruta	70g
Fruit and Vegetables	Frezfruta Jam Manufacturing Pte Ltd	Frezfruta Mixed Fruit Jam (No Sugar Added)	Frezfruta	410g
Fruit and Vegetables	Frezfruta Jam Manufacturing Pte Ltd	Frezfruta Mixed Fruit Jam (No Sugar Added)	Frezfruta	70g
Fruit and Vegetables	Frezfruta Jam Manufacturing Pte Ltd	Frezfruta Orange Marmalade Jam (No Sugar Added)	Frezfruta	410g
Fruit and Vegetables	Frezfruta Jam Manufacturing Pte Ltd	Frezfruta Orange Marmalade Jam (No Sugar Added)	Frezfruta	70g
Fruit and Vegetables	Frezfruta Jam Manufacturing Pte Ltd	Frezfruta Strawberry Jam (No Sugar Added)	Frezfruta	410g
Fruit and Vegetables	Frezfruta Jam Manufacturing Pte Ltd	Frezfruta Strawberry Jam (No Sugar Added)	Frezfruta	70g
Fruit and Vegetables	Garden Picks Food Manufacturing LLP	Garden Picks Dried Apricot	Garden Picks	100g
Fruit and Vegetables	Garden Picks Food Manufacturing LLP	Garden Picks Dried Apricot	Garden Picks	120g
Fruit and Vegetables	Garden Picks Food Manufacturing LLP	Garden Picks Dried Apricot	Garden Picks	80g
Fruit and Vegetables	Garden Picks Food Manufacturing LLP	Garden Picks Dried Apricot - Premium	Garden Picks	180g
Fruit and Vegetables	Garden Picks Food Manufacturing LLP	Garden Picks Dried Apricot - Premium	Garden Picks	500g
Fruit and Vegetables	Garden Picks Food Manufacturing LLP	Garden Picks Dried Green Raisins	Garden Picks	250g
Fruit and Vegetables	Garden Picks Food Manufacturing LLP	Garden Picks Dried Green Raisins	Garden Picks	500g
Fruit and Vegetables	Garden Picks Food Manufacturing LLP	Garden Picks Organic Apple Ring	Garden Picks	100g
Fruit and Vegetables	Garden Picks Food Manufacturing LLP	Garden Picks Organic Apple Ring	Garden Picks	500g
Fruit and Vegetables	Asia Farm F&B Pte Ltd	Green Leaves Apple Juice	Green Leaves	2L
Fruit and Vegetables	Asia Farm F&B Pte Ltd	Green Leaves Orange Juice with Orange Pulp	Green Leaves	2L
Fruit and Vegetables	Aussie Health Ecogreen Pte Ltd	Greenday - Crispy Apple	Greenday	12g
Fruit and Vegetables	Aussie Health Ecogreen Pte Ltd	Greenday - Crispy Banana	Greenday	15g
Fruit and Vegetables	Aussie Health Ecogreen Pte Ltd	Greenday - Crispy Grape	Greenday	18g
Fruit and Vegetables	Diligo Marketing Pte Ltd	Greenzoo Zappz Apple Chips	Greenzoo	1 x 15 g
Fruit and Vegetables	Happy Ice Pte Ltd	Happy Ice - Frozen Baked Sweet Potato	Happy Ice	1000g
Fruit and Vegetables	Happy Ice Pte Ltd	Happy Ice - Frozen Baked Sweet Potato	Happy Ice	3000g
Fruit and Vegetables	Happy Ice Pte Ltd	Happy Ice - Frozen Fried Sweet Potato	Happy Ice	3000g
Fruit and Vegetables	HNF Enterprises	Health Nutrient Food Enterprises Bean's Sprout	Health Nutrient	0.5kg
Fruit and Vegetables	HNF Enterprises	Health Nutrient Food Enterprises Bean's Sprout	Health Nutrient	200g
Fruit and Vegetables	HNF Enterprises	Health Nutrient Food Enterprises Bean's Sprout	Health Nutrient	0.2 (plastic Box) kg
Fruit and Vegetables	Orange Crush (M) Sdn. Bhd.	Hobie 100% Cranberry Juice	Hobie	1L
Fruit and Vegetables	Orange Crush (M) Sdn. Bhd.	Hobie 100% Cranberry Juice	Hobie	250ml
Fruit and Vegetables	Rectitude Pte Ltd	Hui Yuan 100% Apple Juice	Hui Yuan	1L
Fruit and Vegetables	Rectitude Pte Ltd	Hui Yuan 100% Apple Juice	Hui Yuan	200ml
Fruit and Vegetables	Rectitude Pte Ltd	Hui Yuan 100% Grape Juice	Hui Yuan	1L
Fruit and Vegetables	Rectitude Pte Ltd	Hui Yuan 100% Grape Juice	Hui Yuan	200ml
Fruit and Vegetables	Rectitude Pte Ltd	Hui Yuan 100% Orange Juice	Hui Yuan	1L
Fruit and Vegetables	Rectitude Pte Ltd	Hui Yuan 100% Orange Juice	Hui Yuan	200ml
Fruit and Vegetables	Rectitude Pte Ltd	Hui Yuan 100% Peach Juice	Hui Yuan	1L
Fruit and Vegetables	Rectitude Pte Ltd	Hui Yuan 100% Peach Juice	Hui Yuan	200ml
Fruit and Vegetables	Gold Roast Food Industry Pte Ltd	Jaffa Juice Fresh Apple No Sugar Added 100% Juice	Jaffa Juice	250ml
Fruit and Vegetables	Gold Roast Food Industry Pte Ltd	Jaffa Juice Fresh Apple No Sugar Added 100% Juice	Jaffa Juice	2L
Fruit and Vegetables	Gold Roast Food Industry Pte Ltd	Jaffa Juice Fresh Orange No Sugar Added 100% Juice	Jaffa Juice	250ml
Fruit and Vegetables	Gold Roast Food Industry Pte Ltd	Jaffa Juice Fresh Orange No Sugar Added 100% Juice	Jaffa Juice	2L
Fruit and Vegetables	All Access Pte Ltd	JuiceC 100% Freshly Squeezed Orange Juice	JuiceC	220 ml
Fruit and Vegetables	Malaysia Dairy Industries Pte Ltd	Marigold 100% Juice Apple (No Sugar Added)	Marigold	1L
Fruit and Vegetables	Malaysia Dairy Industries Pte Ltd	Marigold 100% Juice Apple (No Sugar Added)	Marigold	250ml
Fruit and Vegetables	Malaysia Dairy Industries Pte Ltd	Marigold 100% Juice Apple Cranberry (No Sugar Added)	Marigold	1L
Fruit and Vegetables	Malaysia Dairy Industries Pte Ltd	Marigold 100% Juice Apple Cranberry (No Sugar Added)	Marigold	250ml
Fruit and Vegetables	Malaysia Dairy Industries Pte Ltd	Marigold 100% Juice Apple Grape Juice (No Sugar Added)	Marigold	1L
Fruit and Vegetables	Malaysia Dairy Industries Pte Ltd	Marigold 100% Juice Apple Grape Juice (No Sugar Added)	Marigold	250ml
Fruit and Vegetables	Malaysia Dairy Industries Pte Ltd	Marigold 100% Juice Carrot Mixed Fruits (No Sugar Added)	Marigold	250ml
Fruit and Vegetables	Malaysia Dairy Industries Pte Ltd	Marigold 100% Juice Carrot Mixed Fruits (No Sugar Added)	Marigold	1L
Fruit and Vegetables	Malaysia Dairy Industries Pte Ltd	Marigold 100% Juice Orange (No Sugar Added)	Marigold	1L
Fruit and Vegetables	Malaysia Dairy Industries Pte Ltd	Marigold 100% Juice Orange (No Sugar Added)	Marigold	250ml
Fruit and Vegetables	Malaysia Dairy Industries Pte Ltd	Marigold 100% Juice Pear Mixed Berries (No sugar added)	Marigold	250ml
Fruit and Vegetables	Malaysia Dairy Industries Pte Ltd	Marigold 100% Juice Pear Mixed Berries (No sugar added)	Marigold	1L
Fruit and Vegetables	Malaysia Dairy Industries Pte Ltd	Marigold 100% Juice Tropical Fruits (No Sugar Added)	Marigold	1L
Fruit and Vegetables	Malaysia Dairy Industries Pte Ltd	Marigold 100% Juice Tropical Fruits (No Sugar Added)	Marigold	250ml
Fruit and Vegetables	Malaysia Dairy Industries Pte Ltd	Marigold Peel Fresh Apple Juice Drink (No Sugar Added)	Marigold	1L
Fruit and Vegetables	Malaysia Dairy Industries Pte Ltd	Marigold Peel Fresh Apple Juice Drink (No Sugar Added)	Marigold	250ml
Fruit and Vegetables	Malaysia Dairy Industries Pte Ltd	Marigold Peel Fresh Cloudy Apple Drink (No sugar added)	Marigold	1L
Fruit and Vegetables	Malaysia Dairy Industries Pte Ltd	Marigold Peel Fresh Cloudy Apple Drink (No sugar added)	Marigold	250ml
Fruit and Vegetables	Malaysia Dairy Industries Pte Ltd	MARIGOLD PEEL FRESH No Sugar Added Cranberry & Apple Mixed Juice Drink	Marigold	2L
Fruit and Vegetables	Malaysia Dairy Industries Pte Ltd	MARIGOLD PEEL FRESH No Sugar Added Cranberry & Apple Mixed Juice Drink	Marigold	1L
Fruit and Vegetables	Malaysia Dairy Industries Pte Ltd	Marigold Peel Fresh Orange Juice Drink (No Sugar Added)	Marigold	1L
Fruit and Vegetables	Malaysia Dairy Industries Pte Ltd	Marigold Peel Fresh Orange Juice Drink (No Sugar Added)	Marigold	2L
Fruit and Vegetables	Malaysia Dairy Industries Pte Ltd	Marigold Peel Fresh Orange Juice Drink (No Sugar Added)	Marigold	250ml
Fruit and Vegetables	Malaysia Dairy Industries Pte Ltd	Marigold Peel Fresh Powerberries Juice Drink (No Sugar Added)	Marigold	1L
Fruit and Vegetables	Malaysia Dairy Industries Pte Ltd	Marigold Peel Fresh Powerberries Juice Drink (No Sugar Added)	Marigold	2L
Fruit and Vegetables	Malaysia Dairy Industries Pte Ltd	Marigold Peel Fresh Powerberries Juice Drink (No Sugar Added)	Marigold	250ml
Fruit and Vegetables	Malaysia Dairy Industries Pte Ltd	Marigold Peel Fresh PowerVeggies & Fruit Juice Drink (No Sugar Added)	Marigold	1L
Fruit and Vegetables	Malaysia Dairy Industries Pte Ltd	Marigold Peel Fresh PowerVeggies & Fruit Juice Drink (No Sugar Added)	Marigold	250ml
Fruit and Vegetables	Malaysia Dairy Industries Pte Ltd	Marigold Peel Fresh Wheatgrass & Veggie Juice Drink (No Sugar Added)	Marigold	1L
Fruit and Vegetables	Field Catering & Supplies Pte Ltd	Meko 100% pure coconut water	Meko	1L
Fruit and Vegetables	Field Catering & Supplies Pte Ltd	Meko 100% pure coconut water	Meko	330ml
Fruit and Vegetables	Goh Joo Hin Pte Ltd	Mili Cut Young Corn	Mili	425g
Fruit and Vegetables	Goh Joo Hin Pte Ltd	Mili Whole Young Corn	Mili	425g
Fruit and Vegetables	Tai Sun(Lim Kee) Food Industries Pte Ltd	Nature's Wonders Jumbo Golden Raisins	Nature's Wonders	280g
Fruit and Vegetables	Tai Sun(Lim Kee) Food Industries Pte Ltd	Nature's Wonders Premium Sun Dried Figs	Nature's Wonders	280g
Fruit and Vegetables	Nestlé Singapore (Pte) Ltd	Nestle Sjora Milk Juice Drink Mango Peach Flavour	Nestle	1L
Fruit and Vegetables	Nestlé Singapore (Pte) Ltd	Nestle Sjora Milk Juice Drink Tropical Pineapple Flavour	Nestle	1L
Fruit and Vegetables	Origins Healthcare Pte Ltd	Origins- Dried Apricots	Origins	100g
Fruit and Vegetables	Origins Healthcare Pte Ltd	Origins- Dried Apricots	Origins	250g
Fruit and Vegetables	PomeFresh Pte Ltd	PomeFresh 100% Pure Bilberry Juice	Pomefresh	1L
Fruit and Vegetables	PomeFresh Pte Ltd	PomeFresh 100% Pure Bilberry Juice	Pomefresh	310ml
Fruit and Vegetables	PomeFresh Pte Ltd	PomeFresh Pomegranate Bilberry Zest Juice	Pomefresh	310ml
Fruit and Vegetables	PomeFresh Pte Ltd	PomeFresh Pomegranate Juice (100% Pure Natural Juice)	Pomefresh	1L
Fruit and Vegetables	PomeFresh Pte Ltd	PomeFresh Pomegranate Juice (100% Pure Natural Juice)	Pomefresh	330ml
Fruit and Vegetables	PomeFresh Pte Ltd	PomeFresh Pomegranate Mixed Zest Juice	Pomefresh	310ml
Fruit and Vegetables	PomeFresh Pte Ltd	PomeFresh Pomegranate Original Zest Juice	Pomefresh	310ml
Fruit and Vegetables	Jaffajuice Singapore Pte Ltd	Prime Choice Apple Juice No Sugar Added	Prime Choice	2L
Fruit and Vegetables	Jaffajuice Singapore Pte Ltd	Prime Choice Orange Juice No Sugar Added	Prime Choice	2L
Fruit and Vegetables	Mylifeinc.Me. Pte. Ltd.	PRONATURE Perfect Snacks 100% Banana	Pronature	22g
Fruit and Vegetables	Mylifeinc.Me. Pte. Ltd.	PRONATURE Perfect Snacks 100% Coconut	Pronature	30g
Fruit and Vegetables	Mylifeinc.Me. Pte. Ltd.	PRONATURE Perfect Snacks 100% Fruit Mix	Pronature	22g
Fruit and Vegetables	Mylifeinc.Me. Pte. Ltd.	PRONATURE Perfect Snacks 100% Longan	Pronature	22g
Fruit and Vegetables	Mylifeinc.Me. Pte. Ltd.	PRONATURE Perfect Snacks 100% Mango	Pronature	22g
Fruit and Vegetables	Mylifeinc.Me. Pte. Ltd.	PRONATURE Perfect Snacks 100% Pineapple	Pronature	22g
Fruit and Vegetables	Australian Fruit Juice (S) Pte Ltd	Ripe Carrot Juice	Ripe	1L
Fruit and Vegetables	Australian Fruit Juice (S) Pte Ltd	Ripe Carrot_Juice	Ripe	250ml
Fruit and Vegetables	Australian Fruit Juice (S) Pte Ltd	RIPE Cloudy Apple 100% Juice	Ripe	1L
Fruit and Vegetables	Australian Fruit Juice (S) Pte Ltd	RIPE Cloudy Apple 100% Juice	Ripe	250ml
Fruit and Vegetables	Australian Fruit Juice (S) Pte Ltd	RIPE Freshly Squeezed Orange Juice	Ripe	1L
Fruit and Vegetables	Australian Fruit Juice (S) Pte Ltd	RIPE Pomegranate 100% Juice	Ripe	1L
Fruit and Vegetables	Australian Fruit Juice (S) Pte Ltd	RIPE Pomegranate 100% Juice	Ripe	250ml
Fruit and Vegetables	Australian Fruit Juice (S) Pte Ltd	RIPE Red Grape 100% Juice	Ripe	1L
Fruit and Vegetables	Australian Fruit Juice (S) Pte Ltd	RIPE Red Grape 100% Juice	Ripe	250ml
Fruit and Vegetables	S&W Fine Foods International Limited	S&W Premium 100% Pineapple Juice	S&W	1.36L
Fruit and Vegetables	S&W Fine Foods International Limited	S&W Premium 100% Pineapple Juice	S&W	240ml
Fruit and Vegetables	Shriro Singapore Pte Ltd	St. Dalfour Black Cherry Fruit Spread	St. Dalfour	170g
Fruit and Vegetables	Shriro Singapore Pte Ltd	St. Dalfour Black Cherry Fruit Spread	St. Dalfour	284g
Fruit and Vegetables	Shriro Singapore Pte Ltd	St. Dalfour Blackberry Fruit Spread	St. Dalfour	170g
Fruit and Vegetables	Shriro Singapore Pte Ltd	St. Dalfour Blackberry Fruit Spread	St. Dalfour	284g
Fruit and Vegetables	Shriro Singapore Pte Ltd	St. Dalfour Blackcurrant Fruit Spread	St. Dalfour	170g
Fruit and Vegetables	Shriro Singapore Pte Ltd	St. Dalfour Blackcurrant Fruit Spread	St. Dalfour	284g
Fruit and Vegetables	Shriro Singapore Pte Ltd	St. Dalfour Cranberry with Blueberry Fruit Spread	St. Dalfour	170g
Fruit and Vegetables	Shriro Singapore Pte Ltd	St. Dalfour Cranberry with Blueberry Fruit Spread	St. Dalfour	284g
Fruit and Vegetables	Shriro Singapore Pte Ltd	St. Dalfour Fig Royale Fruit Spread	St. Dalfour	170g
Fruit and Vegetables	Shriro Singapore Pte Ltd	St. Dalfour Fig Royale Fruit Spread	St. Dalfour	284g
Fruit and Vegetables	Shriro Singapore Pte Ltd	St. Dalfour Four Fruits Fruit Spread	St. Dalfour	170g
Fruit and Vegetables	Shriro Singapore Pte Ltd	St. Dalfour Four Fruits Fruit Spread	St. Dalfour	284g
Fruit and Vegetables	Shriro Singapore Pte Ltd	St. Dalfour Golden Peach Fruit Spread	St. Dalfour	170g
Fruit and Vegetables	Shriro Singapore Pte Ltd	St. Dalfour Golden Peach Fruit Spread	St. Dalfour	284g
Fruit and Vegetables	Shriro Singapore Pte Ltd	St. Dalfour Gourmet Pear Fruit Spread	St. Dalfour	170g
Fruit and Vegetables	Shriro Singapore Pte Ltd	St. Dalfour Gourmet Pear Fruit Spread	St. Dalfour	284g
Fruit and Vegetables	Shriro Singapore Pte Ltd	St. Dalfour Kumquat Fruit Spread	St. Dalfour	170g
Fruit and Vegetables	Shriro Singapore Pte Ltd	St. Dalfour Kumquat Fruit Spread	St. Dalfour	284g
Fruit and Vegetables	Shriro Singapore Pte Ltd	St. Dalfour Mirabelle Plum Fruit Spread	St. Dalfour	170g
Fruit and Vegetables	Shriro Singapore Pte Ltd	St. Dalfour Mirabelle Plum Fruit Spread	St. Dalfour	284g
Fruit and Vegetables	Shriro Singapore Pte Ltd	St. Dalfour Orange and Ginger Fruit Spread	St. Dalfour	170g
Fruit and Vegetables	Shriro Singapore Pte Ltd	St. Dalfour Orange and Ginger Fruit Spread	St. Dalfour	284g
Fruit and Vegetables	Shriro Singapore Pte Ltd	St. Dalfour Pineapple and Mango Fruit Spread	St. Dalfour	170g
Fruit and Vegetables	Shriro Singapore Pte Ltd	St. Dalfour Pineapple and Mango Fruit Spread	St. Dalfour	284g
Fruit and Vegetables	Shriro Singapore Pte Ltd	St. Dalfour Raspberry Fruit Spread	St. Dalfour	170g
Fruit and Vegetables	Shriro Singapore Pte Ltd	St. Dalfour Raspberry Fruit Spread	St. Dalfour	284g
Fruit and Vegetables	Shriro Singapore Pte Ltd	St. Dalfour Raspberry with Pomegranate Fruit Spread	St. Dalfour	170g
Fruit and Vegetables	Shriro Singapore Pte Ltd	St. Dalfour Raspberry with Pomegranate Fruit Spread	St. Dalfour	284g
